sample_id,source_sample_id,replicate,replicate_count,repeated_sample,batch,file_type,file_name_source,file_name,local_path,file_description,file_MD5,technology,omic,adjustment,content,time,header,annotation,configuration_file,data_type
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L002_I1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L002_I1_001.fastq.gz,Index 1 Lane 2,3473d37535ab3e67dc4fc1be69152350,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L002_I2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L002_I2_001.fastq.gz,Index 2 Lane 2,b1d07b829e70ecd26779b9898f22cc57,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L002_R1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L002_R1_001.fastq.gz,Read 1 Lane 2,5a8d229d74178aac588ad2d8b396af86,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L002_R2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L002_R2_001.fastq.gz,Read 2 Lane 2,7fcc82725bd0c8b7bc33cfb397b721e8,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L003_I1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L003_I1_001.fastq.gz,Index 1 Lane 3,d9949543e77df220999be07a23f9badb,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L003_I2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L003_I2_001.fastq.gz,Index 2 Lane 3,ea73393593545aebac6e74c58e372da8,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L003_R1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L003_R1_001.fastq.gz,Read 1 Lane 3,0205d421c255846223e092c5cbd9d938,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L003_R2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L003_R2_001.fastq.gz,Read 2 Lane 3,8b39e98e488554a8692120ea58580fda,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L004_I1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L004_I1_001.fastq.gz,Index 1 Lane 4,b15c70d10f34618f3059bbb802d80ace,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L004_I2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L004_I2_001.fastq.gz,Index 2 Lane 4,e71da0debe007582969ad87db6d9804b,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L004_R1_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L004_R1_001.fastq.gz,Read 1 Lane 4,5cf575c2cb188583cf29cfa2cabfaac4,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1809_MTG_snRNAseq_batch20_rep1,BN1809,rep1,1,0,batch20,fastq,BN1809_S3_L004_R2_001.fastq.gz,PD_BN1809_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch20_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1809_S3_L004_R2_001.fastq.gz,Read 2 Lane 4,e029aebb36b893e0b7c328e20d488db2,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L001_I1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L001_I1_001.fastq.gz,Index 1 Lane 1,841a439103497a32ca0d478a9f48c2c6,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L001_I2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L001_I2_001.fastq.gz,Index 2 Lane 1,31210353a03afcf83b3b9e4ffe2b87e7,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L001_R1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L001_R1_001.fastq.gz,Read 1 Lane 1,732dc839b1ba5478d8f8c6f6915f60eb,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L001_R2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L001_R2_001.fastq.gz,Read 2 Lane 1,9aa39001548b9b60b57269cb199218c7,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L002_I1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L002_I1_001.fastq.gz,Index 1 Lane 2,c018c3302331ae60c8c9bceba18e9f8d,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L002_I2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L002_I2_001.fastq.gz,Index 2 Lane 2,d551542ba491d3895290e87b2f648ab0,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L002_R1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L002_R1_001.fastq.gz,Read 1 Lane 2,b451b538e33ac520ad3985483ec76b52,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L002_R2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L002_R2_001.fastq.gz,Read 2 Lane 2,c993ad36d119ec839b05900bffd77864,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L003_I1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L003_I1_001.fastq.gz,Index 1 Lane 3,6e93364ab64c08ef9f7451f3a92a1fbf,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L003_I2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L003_I2_001.fastq.gz,Index 2 Lane 3,2e994632f37f63650388898f058b050e,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L003_R1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L003_R1_001.fastq.gz,Read 1 Lane 3,95ba66764840d134c38150b68afe5e76,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L003_R2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L003_R2_001.fastq.gz,Read 2 Lane 3,eac4391bf5cb223f99cdf72071461067,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L004_I1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L004_I1_001.fastq.gz,Index 1 Lane 4,c56f880997575d21cc70f6013bbe3d29,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L004_I2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L004_I2_001.fastq.gz,Index 2 Lane 4,9a6d4b27ea2d7bc437e349daad1cc3d1,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L004_R1_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L004_R1_001.fastq.gz,Read 1 Lane 4,a691a70530ad6d395ad2095eb86fa09b,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1719_MTG_snRNAseq_batch21_rep1,BN1719,rep1,1,0,batch21,fastq,BN1719_S1_L004_R2_001.fastq.gz,HC_BN1719_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1719_S1_L004_R2_001.fastq.gz,Read 2 Lane 4,bbf6d50da4c8a517635f0d5fd7fc71b2,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L001_I1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L001_I1_001.fastq.gz,Index 1 Lane 1,75adf934dc14791f352bbcfa6d037e41,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L001_I2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L001_I2_001.fastq.gz,Index 2 Lane 1,7b34cebe7dcabe7518370187fa9f78b2,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L001_R1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L001_R1_001.fastq.gz,Read 1 Lane 1,998a73f8c6e50fd03345308a5bdba53e,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L001_R2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L001_R2_001.fastq.gz,Read 2 Lane 1,481e292ec38feaf1e3b7a4f80c8a9952,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L002_I1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L002_I1_001.fastq.gz,Index 1 Lane 2,4f3f3660706b40e08134684cad39b7b9,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L002_I2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L002_I2_001.fastq.gz,Index 2 Lane 2,23285ede6e76d0968d9c050be5633899,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L002_R1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L002_R1_001.fastq.gz,Read 1 Lane 2,d1a7234d1aa43ce67aa90a6e2721bee8,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L002_R2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L002_R2_001.fastq.gz,Read 2 Lane 2,58bf3a5b22a5a6d82b7414e1bbc415d5,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L003_I1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L003_I1_001.fastq.gz,Index 1 Lane 3,3004632bf90891e185e20b91cf347dda,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L003_I2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L003_I2_001.fastq.gz,Index 2 Lane 3,dea6b8826e2c31bf4d5f1c80228591a1,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L003_R1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L003_R1_001.fastq.gz,Read 1 Lane 3,212c7f04cd7a026ee8400c4de3b1a696,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L003_R2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L003_R2_001.fastq.gz,Read 2 Lane 3,af3c7872fad9c1c39bc8846ec839cc6a,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L004_I1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L004_I1_001.fastq.gz,Index 1 Lane 4,5d745e8ca6316bb563e5862be561bdc5,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L004_I2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L004_I2_001.fastq.gz,Index 2 Lane 4,0ac2ff29eb399d2a3cbbee732cfbfb2a,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L004_R1_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L004_R1_001.fastq.gz,Read 1 Lane 4,f4c93e08224c51e7aa8a51c85d70461a,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1812_MTG_snRNAseq_batch21_rep1,BN1812,rep1,1,0,batch21,fastq,BN1812_S2_L004_R2_001.fastq.gz,PD_BN1812_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1812_S2_L004_R2_001.fastq.gz,Read 2 Lane 4,f1552c31cdc1c5e33ed7d4425d835d21,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1836_MTG_snRNAseq_batch21_rep1,BN1836,rep1,1,0,batch21,fastq,BN1836_S3_L001_I1_001.fastq.gz,ILB_BN1836_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1836_S3_L001_I1_001.fastq.gz,Index 1 Lane 1,689ae9da25b70cdcd2e906e56e169ffb,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1836_MTG_snRNAseq_batch21_rep1,BN1836,rep1,1,0,batch21,fastq,BN1836_S3_L001_I2_001.fastq.gz,ILB_BN1836_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1836_S3_L001_I2_001.fastq.gz,Index 2 Lane 1,94877e64827d5aae9eaea3db7ed0a2f2,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1836_MTG_snRNAseq_batch21_rep1,BN1836,rep1,1,0,batch21,fastq,BN1836_S3_L001_R1_001.fastq.gz,ILB_BN1836_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1836_S3_L001_R1_001.fastq.gz,Read 1 Lane 1,d0b311c08de0feafc426badbd3b7b5d3,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1836_MTG_snRNAseq_batch21_rep1,BN1836,rep1,1,0,batch21,fastq,BN1836_S3_L001_R2_001.fastq.gz,ILB_BN1836_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1836_S3_L001_R2_001.fastq.gz,Read 2 Lane 1,e221a30fe6f70cfb6437b68af80c12a8,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1836_MTG_snRNAseq_batch21_rep1,BN1836,rep1,1,0,batch21,fastq,BN1836_S3_L002_I1_001.fastq.gz,ILB_BN1836_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch21_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1836_S3_L002_I1_001.fastq.gz,Index 1 Lane 2,1fd0da40a6b8c5071068c988df4a8908,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
